date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:45:51	106/106	---M--	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:15:51%20GMT	http://www.cheemafarm.co.in/robots.txt		(from )
20:45:55	150984/150984	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:15:51%20GMT	http://www.cheemafarm.co.in/	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/index.html	(from )
20:45:56	78842/78842	---M-Z	200	added ('OK')	text/css	etag:%22133fa-5c737fff88f94-gzip%22	https://catalog.wlimg.com/templates-images/12577/common/catalog_new.css	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/common/catalog_new.css	(from http://www.cheemafarm.co.in/)
20:45:56	245576/245576	---M-Z	200	added ('OK')	text/css	etag:%223bf48-5c725a15e2865-gzip%22	https://catalog.wlimg.com/templates-images/12577/12584/catalog.css	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/catalog.css	(from http://www.cheemafarm.co.in/)
20:45:56	455519/455519	---M-Z	200	added ('OK')	application/javascript	etag:%226f35f-5c5f9a1df0f22-gzip%22	https://catalog.wlimg.com/main-common/catalog_common.js	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/main-common/catalog_common.js	(from http://www.cheemafarm.co.in/)
20:45:56	141527/141527	---M-Z	200	added ('OK')	application/javascript	etag:%22228d7-5bd2ab9536184-gzip%22	https://catalog.wlimg.com/templates-images/12577/common/catalog_new.js	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/common/catalog_new.js	(from http://www.cheemafarm.co.in/)
20:45:57	1371/1371	---M--	200	added ('OK')	image/gif	etag:%2255b-5bcc7bcf2c63e%22	https://catalog.wlimg.com/templates-images/12577/12584/setting-icon.gif	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/setting-icon.gif	(from http://www.cheemafarm.co.in/)
20:45:57	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2016%20Jul%202021%2015:15:56%20GMT	https://catalog.wlimg.com/templates-images/12577/12584/ei_footerbg.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/ei_footerbg.png	(from http://www.cheemafarm.co.in/)
20:45:57	2471/2471	---M--	200	added ('OK')	image/png	etag:%229a7-5ab3e09fcb0b8%22	https://catalog.wlimg.com/main-common/whatsapp-icon.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/main-common/whatsapp-icon.png	(from http://www.cheemafarm.co.in/)
20:46:01	90400/90400	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:15:57%20GMT	http://www.cheemafarm.co.in/thanks.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/thanks.html	(from http://www.cheemafarm.co.in/)
20:46:02	3283/3283	---M--	200	added ('OK')	image/png	etag:%22cd3-5c13d2cdf51c7%22	https://catalog.wlimg.com/1/5914120/other-images/12577-comp-image.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/1/5914120/other-images/12577-comp-image.png	(from http://www.cheemafarm.co.in/)
20:46:10	93282/93282	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:01%20GMT	http://www.cheemafarm.co.in/about-us.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/about-us.html	(from http://www.cheemafarm.co.in/)
20:46:14	108357/108357	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:02%20GMT	http://www.cheemafarm.co.in/products.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/products.html	(from http://www.cheemafarm.co.in/)
20:46:14	90399/90399	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:02%20GMT	http://www.cheemafarm.co.in/poultry-water-sanitizer.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/poultry-water-sanitizer.html	(from http://www.cheemafarm.co.in/)
20:46:15	90269/90269	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:04%20GMT	http://www.cheemafarm.co.in/plastic-spray-pumps.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/plastic-spray-pumps.html	(from http://www.cheemafarm.co.in/)
20:46:18	90329/90329	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:10%20GMT	http://www.cheemafarm.co.in/poultry-feeder.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/poultry-feeder.html	(from http://www.cheemafarm.co.in/)
20:46:25	90289/90289	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:14%20GMT	http://www.cheemafarm.co.in/automatic-drinker.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/automatic-drinker.html	(from http://www.cheemafarm.co.in/)
20:46:27	91984/91984	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:16%20GMT	http://www.cheemafarm.co.in/chick-brooder-heat-lamp.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/chick-brooder-heat-lamp.html	(from http://www.cheemafarm.co.in/)
20:46:31	99378/99378	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:17%20GMT	http://www.cheemafarm.co.in/live-chicken.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-chicken.html	(from http://www.cheemafarm.co.in/)
20:46:31	91205/91205	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:18%20GMT	http://www.cheemafarm.co.in/live-rhode-island-red-chicken.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-rhode-island-red-chicken.html	(from http://www.cheemafarm.co.in/)
20:46:38	90862/90862	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:25%20GMT	http://www.cheemafarm.co.in/live-ffg-kuroiler-chicken.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-ffg-kuroiler-chicken.html	(from http://www.cheemafarm.co.in/)
20:46:40	90669/90669	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:26%20GMT	http://www.cheemafarm.co.in/live-aseel-fighter-chicken.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-aseel-fighter-chicken.html	(from http://www.cheemafarm.co.in/)
20:46:42	90548/90548	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:31%20GMT	http://www.cheemafarm.co.in/live-sonali-chicken.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-sonali-chicken.html	(from http://www.cheemafarm.co.in/)
20:46:43	90524/90524	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:31%20GMT	http://www.cheemafarm.co.in/live-kaveri-chicken.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-kaveri-chicken.html	(from http://www.cheemafarm.co.in/)
20:46:53	97364/97364	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:38%20GMT	http://www.cheemafarm.co.in/live-birds.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-birds.html	(from http://www.cheemafarm.co.in/)
20:46:53	90771/90771	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:40%20GMT	http://www.cheemafarm.co.in/live-turkey-bird.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-turkey-bird.html	(from http://www.cheemafarm.co.in/)
20:46:54	91028/91028	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:42%20GMT	http://www.cheemafarm.co.in/live-guinea-fowl-bird.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-guinea-fowl-bird.html	(from http://www.cheemafarm.co.in/)
20:46:54	90485/90485	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:43%20GMT	http://www.cheemafarm.co.in/quail-birds.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/quail-birds.html	(from http://www.cheemafarm.co.in/)
20:47:03	92916/92916	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:53%20GMT	http://www.cheemafarm.co.in/live-chicks.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-chicks.html	(from http://www.cheemafarm.co.in/)
20:47:05	91059/91059	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:54%20GMT	http://www.cheemafarm.co.in/live-kadaknath-chicks.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-kadaknath-chicks.html	(from http://www.cheemafarm.co.in/)
20:47:07	90954/90954	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:55%20GMT	http://www.cheemafarm.co.in/live-rir-chicks.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-rir-chicks.html	(from http://www.cheemafarm.co.in/)
20:47:08	90090/90090	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:16:56%20GMT	http://www.cheemafarm.co.in/live-desi-hen.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-desi-hen.html	(from http://www.cheemafarm.co.in/)
20:47:16	90628/90628	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:03%20GMT	http://www.cheemafarm.co.in/desi-brown-eggs.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/desi-brown-eggs.html	(from http://www.cheemafarm.co.in/)
20:47:17	90977/90977	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:05%20GMT	http://www.cheemafarm.co.in/plastic-poultry-crates.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/plastic-poultry-crates.html	(from http://www.cheemafarm.co.in/)
20:47:19	90617/90617	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:07%20GMT	http://www.cheemafarm.co.in/poultry-feed.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/poultry-feed.html	(from http://www.cheemafarm.co.in/)
20:47:20	93969/93969	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:08%20GMT	http://www.cheemafarm.co.in/poultry-vaccination-service.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/poultry-vaccination-service.html	(from http://www.cheemafarm.co.in/)
20:47:26	90931/90931	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:17%20GMT	http://www.cheemafarm.co.in/online-payment.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/online-payment.html	(from http://www.cheemafarm.co.in/)
20:47:26	93681/93681	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:16%20GMT	http://www.cheemafarm.co.in/testimonials.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/testimonials.html	(from http://www.cheemafarm.co.in/)
20:47:26	89435/89435	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:19%20GMT	http://www.cheemafarm.co.in/contact-us.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/contact-us.html	(from http://www.cheemafarm.co.in/)
20:47:27	2792/2792	---M--	200	added ('OK')	image/png	etag:%22ae8-5bc22a504bef6%22	https://catalog.wlimg.com/templates-images/12577/12584/spacer.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/spacer.png	(from http://www.cheemafarm.co.in/)
20:47:27	101311/101311	---M--	200	added ('OK')	image/jpeg	etag:%2218bbf-5bfe96ba453cf%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-rhode-island-red-chicken-1618384137-5778769.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-rhode-island-red-chicken-1618384137-5778769.jpg	(from http://www.cheemafarm.co.in/)
20:47:27	2193/2193	---M--	200	added ('OK')	image/jpeg	etag:%22891-536544b5b9840%22	https://catalog.wlimg.com/main-common/no-image.jpg	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/main-common/no-image.jpg	(from http://www.cheemafarm.co.in/)
20:47:32	90919/90919	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:27%20GMT	http://www.cheemafarm.co.in/live-rir-chicken.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-rir-chicken.html	(from http://www.cheemafarm.co.in/)
20:47:36	91112/91112	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:29%20GMT	http://www.cheemafarm.co.in/live-white-leghorn-chicken.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-white-leghorn-chicken.html	(from http://www.cheemafarm.co.in/)
20:47:40	91007/91007	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:32%20GMT	http://www.cheemafarm.co.in/live-kadaknath-chicken.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-kadaknath-chicken.html	(from http://www.cheemafarm.co.in/)
20:47:41	46876/46876	---M--	200	added ('OK')	image/jpeg	etag:%22b71c-5bf364475d94b%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-rir-chicken-1617614681-5778804.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-rir-chicken-1617614681-5778804.jpg	(from http://www.cheemafarm.co.in/)
20:47:41	48710/48710	---M--	200	added ('OK')	image/jpeg	etag:%22be46-5bf364c4fb484%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-white-leghorn-chicken-1617614812-5778808.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-white-leghorn-chicken-1617614812-5778808.jpg	(from http://www.cheemafarm.co.in/)
20:47:41	54237/54237	---M--	200	added ('OK')	image/jpeg	etag:%22d3dd-5bfe94e7444f6%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-kadaknath-chicken-1618383647-5778816.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-kadaknath-chicken-1618383647-5778816.jpg	(from http://www.cheemafarm.co.in/)
20:47:48	90918/90918	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:40%20GMT	http://www.cheemafarm.co.in/live-country-chicken.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-country-chicken.html	(from http://www.cheemafarm.co.in/)
20:47:50	90900/90900	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:42%20GMT	http://www.cheemafarm.co.in/live-ameraucana-chicken.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/live-ameraucana-chicken.html	(from http://www.cheemafarm.co.in/)
20:47:52	18296/18296	---M--	200	added ('OK')	image/png	etag:%224778-5bbff11c3d7d6%22	http://catalog.wlimg.com/templates-images/12577/12578/vision-mission-value.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12578/vision-mission-value.png	(from http://www.cheemafarm.co.in/)
20:47:52	55365/55365	---M--	200	added ('OK')	image/jpeg	etag:%22d845-5bf3697b783cc%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-ameraucana-chicken-1617616077-5778862.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-ameraucana-chicken-1617616077-5778862.jpg	(from http://www.cheemafarm.co.in/)
20:47:52	65243/65243	---M--	200	added ('OK')	image/jpeg	etag:%22fedb-5bf367dea9d09%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-country-chicken-1617615645-5778841.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-country-chicken-1617615645-5778841.jpg	(from http://www.cheemafarm.co.in/)
20:47:52	66354/66354	---M--	200	added ('OK')	image/jpeg	etag:%2210332-5bf36e8430f0f%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-kaveri-chicken-1617617429-5778935.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-kaveri-chicken-1617617429-5778935.jpg	(from http://www.cheemafarm.co.in/)
20:47:52	9121/9121	---M--	200	added ('OK')	image/jpeg	etag:%2223a1-5bf36f53f71ac%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-sonali-chicken-1617617647-5778948.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-sonali-chicken-1617617647-5778948.jpg	(from http://www.cheemafarm.co.in/)
20:47:53	67886/67886	---M--	200	added ('OK')	image/jpeg	etag:%221092e-5bfe9702b5a9f%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-turkey-bird-1618384213-5778824.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-turkey-bird-1618384213-5778824.jpg	(from http://www.cheemafarm.co.in/)
20:47:53	99627/99627	---M--	200	added ('OK')	image/jpeg	etag:%221852b-5bfe95846c3a1%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-guinea-fowl-bird-1618383812-5778833.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-guinea-fowl-bird-1618383812-5778833.jpg	(from http://www.cheemafarm.co.in/)
20:47:53	76856/76856	---M--	200	added ('OK')	image/jpeg	etag:%2212c38-5bf36af20e3d8%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/desi-brown-eggs-1617616470-5778886.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/desi-brown-eggs-1617616470-5778886.jpg	(from http://www.cheemafarm.co.in/)
20:47:54	594160/594160	---M--	200	added ('OK')	image/png	etag:%22910f0-5bf368ddd0a29%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-desi-hen-1617615912-5778851.png	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-desi-hen-1617615912-5778851.png	(from http://www.cheemafarm.co.in/)
20:47:54	14356/14356	---M--	200	added ('OK')	image/jpeg	etag:%223814-5bf36c690e71c%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/plastic-poultry-crates-1617616864-5778909.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/plastic-poultry-crates-1617616864-5778909.jpg	(from http://www.cheemafarm.co.in/)
20:47:54	57152/57152	---M--	200	added ('OK')	image/jpeg	etag:%22df40-5bf36ff536626%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/poultry-feed-1617617816-5778957.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/poultry-feed-1617617816-5778957.jpg	(from http://www.cheemafarm.co.in/)
20:47:54	43208/43208	---M--	200	added ('OK')	image/jpeg	etag:%22a8c8-5bf36bd81b86b%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-kadaknath-chicks-1617616712-5778898.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-kadaknath-chicks-1617616712-5778898.jpg	(from http://www.cheemafarm.co.in/)
20:47:55	48032/48032	---M--	200	added ('OK')	image/jpeg	etag:%22bba0-5bf36d379f481%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/live-rir-chicks-1617617080-5778916.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/live-rir-chicks-1617617080-5778916.jpg	(from http://www.cheemafarm.co.in/)
20:47:55	29428/29428	---M--	200	added ('OK')	image/jpeg	etag:%2272f4-5bffd2caae080%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/poultry-water-sanitizer-1618468980-5790952.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/poultry-water-sanitizer-1618468980-5790952.jpg	(from http://www.cheemafarm.co.in/)
20:48:02	33237/33237	---M--	200	added ('OK')	image/jpeg	etag:%2281d5-5bffce60cf546%22	https://2.wlimg.com/product_images/bc-full/2021/4/5914120/chick-brooder-heat-lamp-1618467795-5790886.jpeg	C:/My%20Web%20Sites/WEBSITE1234/2.wlimg.com/product_images/bc-full/2021/4/5914120/chick-brooder-heat-lamp-1618467795-5790886.jpg	(from http://www.cheemafarm.co.in/)
20:48:04	93755/93755	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:55%20GMT	http://www.cheemafarm.co.in/testimonials.htm?action=post	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/testimonials3bad.html	(from http://www.cheemafarm.co.in/)
20:48:05	8778/8778	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:18:02%20GMT	http://www.cheemafarm.co.in/products.rss	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/products-2.html	(from http://www.cheemafarm.co.in/)
20:48:05	95483/95483	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:57%20GMT	http://www.cheemafarm.co.in/sitemap.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/sitemap.html	(from http://www.cheemafarm.co.in/)
20:48:05	98033/98033	---MC-	200	added ('OK')	text/html	date:Fri,%2016%20Jul%202021%2015:17:56%20GMT	http://www.cheemafarm.co.in/gallery.htm	C:/My%20Web%20Sites/WEBSITE1234/www.cheemafarm.co.in/gallery.html	(from http://www.cheemafarm.co.in/)
20:48:05	454/454	---M--	200	added ('OK')	image/png	etag:%221c6-5ad4c297be61b%22	https://catalog.wlimg.com/templates-images/12577/common/rss_icon.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/common/rss_icon.png	(from http://www.cheemafarm.co.in/)
20:48:06	2601/2601	---M--	200	added ('OK')	image/gif	etag:%22a29-4d34d020a13c0%22	https://catalog.wlimg.com/video-banner/orange_dark-175x40.gif	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/video-banner/orange_dark-175x40.gif	(from http://www.cheemafarm.co.in/)
20:48:06	3658/3658	---M--	200	added ('OK')	image/png	etag:%22e4a-54fda65075f00%22	https://catalog.wlimg.com/main-common/ei.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/main-common/ei.png	(from http://www.cheemafarm.co.in/)
20:48:07	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/My%20Web%20Sites/WEBSITE1234/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://catalog.wlimg.com/templates-images/12577/common/catalog_new.css)
20:48:07	2107/2107	---M--	200	added ('OK')	image/png	etag:%2283b-521a808f43e00%22	http://catalog.wlimg.com/main-common/zoom.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/main-common/zoom.png	(from https://catalog.wlimg.com/templates-images/12577/common/catalog_new.css)
20:48:07	154/154	---M--	200	added ('OK')	image/png	etag:%229a-5665440436d40%22	http://catalog.wlimg.com/jquery-date-picker/images/ui-bg_diagonals-thick_20_666666_40x40.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/jquery-date-picker/images/ui-bg_diagonals-thick_20_666666_40x40.png	(from https://catalog.wlimg.com/templates-images/12577/common/catalog_new.css)
20:48:07	15118/15118	---M--	200	added ('OK')	image/png	etag:%223b0e-5bae15bdc6348%22	http://catalog.wlimg.com/templates-images/12577/12584/pi-icons/adv-mdm.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/pi-icons/adv-mdm.png	(from https://catalog.wlimg.com/templates-images/12577/12584/catalog.css)
20:48:08	14700/14700	---M--	200	added ('OK')	image/png	etag:%22396c-5bae15dcc0910%22	http://catalog.wlimg.com/templates-images/12577/12584/pi-icons/automobile.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/pi-icons/automobile.png	(from https://catalog.wlimg.com/templates-images/12577/12584/catalog.css)
20:48:09	14194/14194	---M--	200	added ('OK')	image/png	etag:%223772-5bae15dcc5348%22	http://catalog.wlimg.com/templates-images/12577/12584/pi-icons/a-industry.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/pi-icons/a-industry.png	(from https://catalog.wlimg.com/templates-images/12577/12584/catalog.css)
20:48:11	19216/19216	---M--	200	added ('OK')	image/png	etag:%224b10-5bae15bd88703%22	http://catalog.wlimg.com/templates-images/12577/12584/pi-icons/banking.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/pi-icons/banking.png	(from https://catalog.wlimg.com/templates-images/12577/12584/catalog.css)
20:48:12	20296/20296	---M--	200	added ('OK')	image/png	etag:%224f48-5bae15bdd883f%22	http://catalog.wlimg.com/templates-images/12577/12584/pi-icons/bfsi.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/pi-icons/bfsi.png	(from https://catalog.wlimg.com/templates-images/12577/12584/catalog.css)
20:48:12	17658/17658	---M--	200	added ('OK')	image/png	etag:%2244fa-5bae15dcc0cf8%22	http://catalog.wlimg.com/templates-images/12577/12584/pi-icons/bpo.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/pi-icons/bpo.png	(from https://catalog.wlimg.com/templates-images/12577/12584/catalog.css)
20:48:12	20038/20038	---M--	200	added ('OK')	image/png	etag:%224e46-5bae15bf47b2f%22	http://catalog.wlimg.com/templates-images/12577/12584/pi-icons/chemical-PF.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/pi-icons/chemical-PF.png	(from https://catalog.wlimg.com/templates-images/12577/12584/catalog.css)
20:48:13	15790/15790	---M--	200	added ('OK')	image/png	etag:%223dae-5bae15bf82c7d%22	http://catalog.wlimg.com/templates-images/12577/12584/pi-icons/cons-realE.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/pi-icons/cons-realE.png	(from https://catalog.wlimg.com/templates-images/12577/12584/catalog.css)
20:48:16	24279/24279	---M--	200	added ('OK')	image/png	etag:%225ed7-5bae15e04571f%22	http://catalog.wlimg.com/templates-images/12577/12584/pi-icons/cons-durab.png	C:/My%20Web%20Sites/WEBSITE1234/catalog.wlimg.com/templates-images/12577/12584/pi-icons/cons-durab.png	(from https://catalog.wlimg.com/templates-images/12577/12584/catalog.css)
